21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
21.00641632080078,105.84251403808594,0,0
