21.0067765;105.856822667;-2443
21.0067765;105.856822667;-2443
21.0067765;105.856822667;-2489
21.0067765;105.856822667;-2499
21.0067765;105.856822667;-2509
21.0067765;105.856822667;-2515
21.006779167;105.856826499;-2523
21.006779167;105.856826499;-2553
21.006779167;105.856826499;-2560
21.006779167;105.856826499;-2615
21.006779167;105.856826499;-2635
21.006779167;105.856826499;-2641
21.006779167;105.856826499;-2661
21.006780833;105.8568305;-2681
21.006780833;105.8568305;-2694
21.006780833;105.8568305;-2709
21.006780833;105.8568305;-2713
21.006780833;105.8568305;-2722
21.006780833;105.8568305;-2739
21.006782832;105.856835;-2747
21.006782832;105.856835;-2750
21.006782832;105.856835;-2756
21.006782832;105.856835;-2767
21.006782832;105.856835;-2773
21.006782832;105.856835;-2778
21.006782832;105.856835;-2808
21.006785666;105.856839332;-2829
21.006785666;105.856839332;-2840
21.006785666;105.856839332;-2941
21.006787332;105.856843166;-3015
21.006787332;105.856843166;-3025
21.006789333;105.8568475;-3028
21.006789333;105.8568475;-3034
21.006789333;105.8568475;-3040
21.006789333;105.8568475;-3044
21.006789333;105.8568475;-3065
21.006789333;105.8568475;-3069
21.006789333;105.8568475;-3075
21.006789333;105.8568475;-3077
21.006791833;105.856852166;-3106
21.006791833;105.856852166;-3112
21.006791833;105.856852166;-3116
21.006791833;105.856852166;-3135
21.006791833;105.856852166;-3149
21.006791833;105.856852166;-3157
21.006791833;105.856852166;-3162
21.006791833;105.856852166;-3180
21.006793167;105.856855832;-3188
21.006793167;105.856855832;-3192
21.006793167;105.856855832;-3206
21.006793167;105.856855832;-3209
21.006793167;105.856855832;-3226
21.006793167;105.856855832;-3234
21.006793167;105.856855832;-3243
21.006793167;105.856855832;-3253
21.006793167;105.856855832;-3265
21.006795;105.856859999;-3276
21.006795;105.856859999;-3288
21.006795;105.856859999;-3305
21.006795;105.856859999;-3308
21.006795;105.856859999;-3323
21.006795;105.856859999;-3326
21.006795;105.856859999;-3338
21.006797333;105.8568645;-3344
21.006797333;105.8568645;-3359
21.006797333;105.8568645;-3371
21.006797333;105.8568645;-3377
21.006797333;105.8568645;-3378
21.006797333;105.8568645;-3381
21.006797333;105.8568645;-3387
21.006797333;105.8568645;-3386
21.006797333;105.8568645;-3388
21.006798833;105.856868832;-3392
21.006798833;105.856868832;-3390
21.006798833;105.856868832;-3395
21.006798833;105.856868832;-3391
21.006798833;105.856868832;-3391
21.006798833;105.856868832;-3395
21.006798833;105.856868832;-3403
21.006800999;105.856872499;-3399
21.006800999;105.856872499;-3402
21.006800999;105.856872499;-3399
21.006800999;105.856872499;-3400
21.006800999;105.856872499;-3398
21.006800999;105.856872499;-3397
21.006800999;105.856872499;-3392
21.006800999;105.856872499;-3390
21.0068035;105.856876833;-3395
21.0068035;105.856876833;-3403
21.0068035;105.856876833;-3397
21.0068035;105.856876833;-3399
21.0068035;105.856876833;-3389
21.0068035;105.856876833;-3394
21.0068035;105.856876833;-3395
21.0068035;105.856876833;-3390
21.0068035;105.856876833;-3385
21.006804667;105.856880833;-3387
21.006804667;105.856880833;-3384
21.006804667;105.856880833;-3384
21.006804667;105.856880833;-3393
21.006804667;105.856880833;-3382
21.006804667;105.856880833;-3379
21.006804667;105.856880833;-3387
21.006804667;105.856880833;-3378
21.006804667;105.856880833;-3378
21.006806666;105.856884332;-3384
21.006806666;105.856884332;-3380
21.006806666;105.856884332;-3370
21.006806666;105.856884332;-3368
21.006806666;105.856884332;-3368
21.006806666;105.856884332;-3353
21.006806666;105.856884332;-3350
21.006806666;105.856884332;-3350
21.006808667;105.856888333;-3334
21.006808667;105.856888333;-3332
21.006808667;105.856888333;-3331
21.006808667;105.856888333;-3331
21.006808667;105.856888333;-3339
21.006808667;105.856888333;-3346
21.006808667;105.856888333;-3358
21.006808667;105.856888333;-3352
21.006809666;105.856892166;-3351
21.006809666;105.856892166;-3350
21.006809666;105.856892166;-3369
21.006809666;105.856892166;-3367
21.006809666;105.856892166;-3375
21.006809666;105.856892166;-3371
21.006809666;105.856892166;-3373
21.006809666;105.856892166;-3370
21.006809666;105.856892166;-3366
21.006811667;105.856895832;-3367
21.006811667;105.856895832;-3367
21.006811667;105.856895832;-3367
21.006811667;105.856895832;-3348
21.006811667;105.856895832;-3348
21.006811667;105.856895832;-3347
21.006811667;105.856895832;-3352
21.006813832;105.856899999;-3358
21.006813832;105.856899999;-3365
21.006813832;105.856899999;-3368
21.006813832;105.856899999;-3363
21.006813832;105.856899999;-3365
21.006813832;105.856899999;-3361
21.006813832;105.856899999;-3357
21.006813832;105.856899999;-3358
21.006813832;105.856899999;-3363
21.006815332;105.856904;-3357
21.006815332;105.856904;-3355
21.006815332;105.856904;-3350
21.006815332;105.856904;-3338
21.006815332;105.856904;-3348
21.006815332;105.856904;-3335
21.006815332;105.856904;-3346
21.0068175;105.856907832;-3342
21.0068175;105.856907832;-3339
21.0068175;105.856907832;-3329
21.0068175;105.856907832;-3328
21.0068175;105.856907832;-3325
21.0068175;105.856907832;-3320
21.0068175;105.856907832;-3330
21.0068175;105.856907832;-3324
21.006819332;105.856911667;-3324
21.006819332;105.856911667;-3323
21.006819332;105.856911667;-3325
21.006819332;105.856911667;-3328
21.006819332;105.856911667;-3329
21.006819332;105.856911667;-3329
21.006819332;105.856911667;-3330
21.006819332;105.856911667;-3327
21.006819332;105.856911667;-3334
21.0068215;105.856915833;-3332
21.0068215;105.856915833;-3331
21.0068215;105.856915833;-3348
21.0068215;105.856915833;-3351
21.0068215;105.856915833;-3361
21.006823832;105.856920166;-3363
21.006823832;105.856920166;-3365
21.006823832;105.856920166;-3373
21.006823832;105.856920166;-3375
21.006823832;105.856920166;-3372
21.006823832;105.856920166;-3368
21.006823832;105.856920166;-3361
21.006823832;105.856920166;-3361
21.006825332;105.856924332;-3356
21.006825332;105.856924332;-3353
21.006825332;105.856924332;-3341
21.006825332;105.856924332;-3341
21.006825332;105.856924332;-3327
21.006825332;105.856924332;-3334
21.006827333;105.856927999;-3338
21.006827333;105.856927999;-3317
21.006827333;105.856927999;-3313
21.006827333;105.856927999;-3321
21.006827333;105.856927999;-3313
21.006827333;105.856927999;-3313
21.006827333;105.856927999;-3311
21.006828999;105.856932;-3310
21.006828999;105.856932;-3299
21.006828999;105.856932;-3291
21.006828999;105.856932;-3298
21.006828999;105.856932;-3305
21.006828999;105.856932;-3311
21.006828999;105.856932;-3313
21.006828999;105.856932;-3302
21.006830832;105.856936;-3310
21.006830832;105.856936;-3310
21.006830832;105.856936;-3308
21.006830832;105.856936;-3291
21.006830832;105.856936;-3292
21.006830832;105.856936;-3291
21.006830832;105.856936;-3285
21.006830832;105.856936;-3291
21.006830832;105.856936;-3286
21.006832833;105.856939999;-3290
21.006832833;105.856939999;-3294
21.006832833;105.856939999;-3303
21.006832833;105.856939999;-3310
21.006832833;105.856939999;-3323
21.006832833;105.856939999;-3341
21.006832833;105.856939999;-3344
21.006834333;105.856943833;-3337
21.006834333;105.856943833;-3338
21.006834333;105.856943833;-3347
21.006834333;105.856943833;-3346
21.006834333;105.856943833;-3344
21.006834333;105.856943833;-3358
21.006834333;105.856943833;-3348
21.006836667;105.8569475;-3352
21.006836667;105.8569475;-3344
21.006836667;105.8569475;-3345
21.006836667;105.8569475;-3335
21.006836667;105.8569475;-3337
21.006836667;105.8569475;-3338
21.006836667;105.8569475;-3324
21.006838333;105.856951332;-3319
21.006838333;105.856951332;-3319
21.006838333;105.856951332;-3316
21.006838333;105.856951332;-3309
21.006838333;105.856951332;-3310
21.006838333;105.856951332;-3309
21.006838333;105.856951332;-3306
21.006838333;105.856951332;-3309
21.006840499;105.856955166;-3302
21.006840499;105.856955166;-3301
21.006840499;105.856955166;-3307
21.006840499;105.856955166;-3308
21.006840499;105.856955166;-3322
21.006840499;105.856955166;-3332
21.006840499;105.856955166;-3335
21.006840499;105.856955166;-3334
21.006840499;105.856955166;-3333
21.006843166;105.856959;-3333
21.006843166;105.856959;-3329
21.006843166;105.856959;-3334
21.006843166;105.856959;-3333
21.006843166;105.856959;-3333
21.006843166;105.856959;-3332
21.006843166;105.856959;-3324
21.006843166;105.856959;-3311
21.006843166;105.856959;-3312
21.006844666;105.856962832;-3312
21.006844666;105.856962832;-3312
21.006844666;105.856962832;-3313
21.006844666;105.856962832;-3321
21.006844666;105.856962832;-3325
21.006844666;105.856962832;-3326
21.006844666;105.856962832;-3333
21.006844666;105.856962832;-3332
21.006844666;105.856962832;-3334
21.006846667;105.856966333;-3334
21.006846667;105.856966333;-3338
21.006846667;105.856966333;-3327
21.006846667;105.856966333;-3332
21.006846667;105.856966333;-3341
21.006846667;105.856966333;-3337
21.006846667;105.856966333;-3348
21.006846667;105.856966333;-3351
21.006846667;105.856966333;-3351
21.006846667;105.856966333;-3347
21.006848832;105.856970333;-3341
21.006848832;105.856970333;-3350
21.006848832;105.856970333;-3342
21.006848832;105.856970333;-3342
21.006848832;105.856970333;-3341
21.006848832;105.856970333;-3333
21.006848832;105.856970333;-3339
21.006848832;105.856970333;-3342
21.006850499;105.856974332;-3331
21.006850499;105.856974332;-3324
21.006850499;105.856974332;-3323
21.006850499;105.856974332;-3324
21.006850499;105.856974332;-3322
21.006850499;105.856974332;-3311
21.006850499;105.856974332;-3316
21.006850499;105.856974332;-3320
21.006850499;105.856974332;-3318
21.006850499;105.856974332;-3324
21.006852333;105.856977666;-3311
21.006852333;105.856977666;-3310
21.006852333;105.856977666;-3314
21.006852333;105.856977666;-3312
21.006852333;105.856977666;-3311
21.006852333;105.856977666;-3356
21.006854167;105.856981;-3367
21.006854167;105.856981;-3366
21.006854167;105.856981;-3365
21.006854167;105.856981;-3363
21.006854167;105.856981;-3371
21.006854167;105.856981;-3376
21.006854167;105.856981;-3383
21.006854167;105.856981;-3379
21.006855333;105.856984166;-3390
21.006855333;105.856984166;-3382
21.006855333;105.856984166;-3368
21.006855333;105.856984166;-3365
21.006855333;105.856984166;-3373
21.006855333;105.856984166;-3375
21.006855333;105.856984166;-3368
21.006855333;105.856984166;-3365
21.006857;105.856987166;-3359
21.006857;105.856987166;-3360
21.006857;105.856987166;-3340
21.006857;105.856987166;-3334
21.006857;105.856987166;-3327
21.006857;105.856987166;-3331
21.006857;105.856987166;-3321
21.006857;105.856987166;-3322
21.006858333;105.856989833;-3321
21.006858333;105.856989833;-3317
21.006858333;105.856989833;-3327
21.006858333;105.856989833;-3331
21.006858333;105.856989833;-3341
21.006858333;105.856989833;-3333
21.0068595;105.8569925;-3323
21.0068595;105.8569925;-3323
21.0068595;105.8569925;-3326
21.0068595;105.8569925;-3330
21.0068595;105.8569925;-3327
21.0068595;105.8569925;-3326
21.0068595;105.8569925;-3327
21.0068595;105.8569925;-3324
21.006860833;105.856994833;-3328
21.006860833;105.856994833;-3318
21.006860833;105.856994833;-3326
21.006860833;105.856994833;-3324
21.006860833;105.856994833;-3324
21.006860833;105.856994833;-3320
21.006860833;105.856994833;-3319
21.006860833;105.856994833;-3314
21.006862167;105.856997;-3319
21.006862167;105.856997;-3318
21.006862167;105.856997;-3317
21.006862167;105.856997;-3323
21.006862167;105.856997;-3324
21.006862167;105.856997;-3322
21.006862167;105.856997;-3317
21.006862999;105.856999;-3323
21.006862999;105.856999;-3323
21.006862999;105.856999;-3324
21.006862999;105.856999;-3318
21.006862999;105.856999;-3323
21.006862999;105.856999;-3324
21.006862999;105.856999;-3319
21.006864166;105.857000999;-3322
21.006864166;105.857000999;-3325
21.006864166;105.857000999;-3331
21.006864166;105.857000999;-3338
21.006864166;105.857000999;-3346
21.006864166;105.857000999;-3348
21.006864166;105.857000999;-3353
21.006864166;105.857000999;-3348
21.006865333;105.857002667;-3357
21.006865333;105.857002667;-3370
21.006865333;105.857002667;-3392
21.006865333;105.857002667;-3388
21.006865333;105.857002667;-3387
21.006865333;105.857002667;-3388
21.006866166;105.857004166;-3378
21.006866166;105.857004166;-3378
21.006866166;105.857004166;-3373
21.006866166;105.857004166;-3374
21.006866166;105.857004166;-3366
21.006866166;105.857004166;-3360
21.006866166;105.857004166;-3354
21.006866166;105.857004166;-3347
21.006866833;105.857005;-3338
21.006866833;105.857005;-3337
21.006866833;105.857005;-3342
21.006866833;105.857005;-3341
21.006866833;105.857005;-3343
21.006866833;105.857005;-3357
21.006866833;105.857005;-3357
21.006867166;105.857005666;-3352
21.006867166;105.857005666;-3348
21.006867166;105.857005666;-3343
21.006867166;105.857005666;-3356
21.006867166;105.857005666;-3343
21.006867499;105.857006166;-3331
21.006867499;105.857006166;-3330
21.006867499;105.857006166;-3332
21.006867499;105.857006166;-3340
21.006867499;105.857006166;-3348
21.006867667;105.857006666;-3347
21.006867667;105.857006666;-3341
21.006867667;105.857006666;-3339
21.006867667;105.857006666;-3337
21.006867667;105.857006666;-3335
21.006867667;105.857006666;-3351
21.006867667;105.857006666;-3352
21.006867833;105.857007167;-3355
21.006867833;105.857007167;-3351
21.006867833;105.857007167;-3356
21.006867833;105.857007167;-3356
21.006867833;105.857007167;-3373
21.006867833;105.857007167;-3392
21.006867833;105.857007167;-3396
21.006868167;105.857007667;-3396
21.006868167;105.857007667;-3380
21.006868167;105.857007667;-3378
21.006868167;105.857007667;-3373
21.006868167;105.857007667;-3379
21.006868167;105.857007667;-3379
21.006868167;105.857007667;-3373
21.006868167;105.857007667;-3368
21.006868167;105.857007667;-3351
21.006868499;105.857008167;-3339
21.006868499;105.857008167;-3336
21.006868499;105.857008167;-3331
21.006868499;105.857008167;-3330
21.006868499;105.857008167;-3327
21.006868499;105.857008167;-3322
21.006868499;105.857008167;-3317
21.006868499;105.857008167;-3312
21.006868832;105.8570085;-3311
21.006868832;105.8570085;-3317
21.006868832;105.8570085;-3321
21.006868832;105.8570085;-3319
21.006868832;105.8570085;-3316
21.006868832;105.8570085;-3315
21.006868832;105.8570085;-3328
21.006868999;105.857009;-3344
21.006868999;105.857009;-3351
21.006868999;105.857009;-3366
21.006868999;105.857009;-3382
21.006868999;105.857009;-3385
21.006868999;105.857009;-3388
21.006868999;105.857009;-3391
21.006868999;105.857009;-3407
21.006869167;105.857009332;-3404
21.006869167;105.857009332;-3393
21.006869167;105.857009332;-3383
21.006869167;105.857009332;-3367
21.006869167;105.857009332;-3359
21.006869167;105.857009332;-3353
21.006869167;105.857009332;-3350
21.006869333;105.8570095;-3346
21.006869333;105.8570095;-3346
21.006869333;105.8570095;-3340
21.006869333;105.8570095;-3345
21.006869333;105.8570095;-3371
21.006869333;105.8570095;-3371
21.006869333;105.8570095;-3384
21.006870166;105.857010333;-3378
21.006870166;105.857010333;-3377
21.006870166;105.857010333;-3375
21.006870166;105.857010333;-3383
21.006870166;105.857010333;-3383
21.006870166;105.857010333;-3373
21.006872333;105.857011499;-3387
21.006872333;105.857011499;-3384
21.006872333;105.857011499;-3382
21.006872333;105.857011499;-3386
21.006872333;105.857011499;-3406
21.006872333;105.857011499;-3402
21.006872333;105.857011499;-3408
21.006872333;105.857011499;-3416
21.006877667;105.8570085;-3399
21.006877667;105.8570085;-3395
21.006877667;105.8570085;-3404
21.006877667;105.8570085;-3391
21.006877667;105.8570085;-3361
21.006880166;105.857001832;-3340
21.006880166;105.857001832;-3336
21.006880166;105.857001832;-3333
21.006880166;105.857001832;-3329
21.006880166;105.857001832;-3328
21.006880166;105.857001832;-3330
21.006879167;105.856995333;-3330
21.006879167;105.856995333;-3330
21.006879167;105.856995333;-3325
21.006879167;105.856995333;-3325
21.006879167;105.856995333;-3327
21.006879167;105.856995333;-3323
21.006879167;105.856995333;-3323
21.006879167;105.856995333;-3338
21.006879167;105.856995333;-3330
21.006874332;105.856986832;-3337
21.006874332;105.856986832;-3326
21.006874332;105.856986832;-3328
21.006874332;105.856986832;-3325
21.006874332;105.856986832;-3326
21.006874332;105.856986832;-3332
21.006874332;105.856986832;-3333
21.006874332;105.856986832;-3334
21.006873333;105.856982666;-3336
21.006873333;105.856982666;-3343
21.006873333;105.856982666;-3356
21.006873333;105.856982666;-3356
21.006873333;105.856982666;-3360
21.006873333;105.856982666;-3349
21.006871666;105.856978333;-3347
21.006871666;105.856978333;-3351
21.006871666;105.856978333;-3347
21.006871666;105.856978333;-3345
21.006871666;105.856978333;-3344
21.006871666;105.856978333;-3336
21.006871666;105.856978333;-3339
21.006871666;105.856978333;-3343
21.006869167;105.8569745;-3344
21.006869167;105.8569745;-3341
21.006869167;105.8569745;-3329
21.006869167;105.8569745;-3322
21.006869167;105.8569745;-3328
21.006869167;105.8569745;-3328
21.006869167;105.8569745;-3336
21.006867833;105.856970666;-3336
21.006867833;105.856970666;-3328
21.006867833;105.856970666;-3313
21.006867833;105.856970666;-3313
21.006867833;105.856970666;-3318
21.006867833;105.856970666;-3326
21.006867833;105.856970666;-3350
21.006867833;105.856970666;-3362
21.006867833;105.856970666;-3358
21.006866833;105.856966166;-3353
21.006866833;105.856966166;-3349
21.006866833;105.856966166;-3352
21.006866833;105.856966166;-3352
21.006866833;105.856966166;-3353
21.006866833;105.856966166;-3360
21.006866833;105.856966166;-3356
21.006866833;105.856966166;-3340
21.006864499;105.856962499;-3337
21.006864499;105.856962499;-3350
21.006864499;105.856962499;-3345
21.006864499;105.856962499;-3343
21.006864499;105.856962499;-3339
21.006862333;105.856958332;-3336
21.006862333;105.856958332;-3324
21.006862333;105.856958332;-3323
21.006862333;105.856958332;-3324
21.006862333;105.856958332;-3326
21.006862333;105.856958332;-3326
21.006862333;105.856958332;-3326
21.006862333;105.856958332;-3322
21.006862333;105.856958332;-3332
21.006861167;105.856953666;-3349
21.006861167;105.856953666;-3351
21.006861167;105.856953666;-3350
21.006861167;105.856953666;-3350
21.006861167;105.856953666;-3338
21.006861167;105.856953666;-3334
21.006861167;105.856953666;-3332
21.006859167;105.856949666;-3322
21.006859167;105.856949666;-3304
21.006859167;105.856949666;-3301
21.006859167;105.856949666;-3306
21.006859167;105.856949666;-3303
21.006859167;105.856949666;-3304
21.006859167;105.856949666;-3312
21.006859167;105.856949666;-3309
21.006857332;105.856945499;-3325
21.006857332;105.856945499;-3328
21.006857332;105.856945499;-3327
21.006857332;105.856945499;-3331
21.006857332;105.856945499;-3330
21.006857332;105.856945499;-3329
21.006857332;105.856945499;-3326
21.006856333;105.856941167;-3323
21.006856333;105.856941167;-3313
21.006856333;105.856941167;-3313
21.006856333;105.856941167;-3321
21.006856333;105.856941167;-3323
21.006856333;105.856941167;-3320
21.006856333;105.856941167;-3316
21.006856333;105.856941167;-3322
21.006854499;105.8569375;-3310
21.006854499;105.8569375;-3317
21.006854499;105.8569375;-3316
21.006854499;105.8569375;-3319
21.006854499;105.8569375;-3325
21.006854499;105.8569375;-3329
21.006854499;105.8569375;-3321
21.006852167;105.856933333;-3320
21.006852167;105.856933333;-3343
21.006852167;105.856933333;-3346
21.006852167;105.856933333;-3352
21.006852167;105.856933333;-3355
21.006852167;105.856933333;-3358
21.006852167;105.856933333;-3356
21.006852167;105.856933333;-3359
21.006851;105.856928999;-3353
21.006851;105.856928999;-3353
21.006851;105.856928999;-3353
21.006851;105.856928999;-3350
21.006851;105.856928999;-3342
21.006851;105.856928999;-3333
21.006851;105.856928999;-3341
21.006851;105.856928999;-3351
21.006851;105.856928999;-3348
21.006849166;105.856924832;-3354
21.006849166;105.856924832;-3354
21.006849166;105.856924832;-3356
21.006849166;105.856924832;-3356
21.006849166;105.856924832;-3358
21.006849166;105.856924832;-3365
21.006849166;105.856924832;-3362
21.006846833;105.856920999;-3361
21.006846833;105.856920999;-3363
21.006846833;105.856920999;-3347
21.006846833;105.856920999;-3344
21.006846833;105.856920999;-3348
21.006846833;105.856920999;-3350
21.006846833;105.856920999;-3353
21.0068455;105.856916999;-3352
21.0068455;105.856916999;-3358
21.0068455;105.856916999;-3354
21.0068455;105.856916999;-3357
21.0068455;105.856916999;-3359
21.0068455;105.856916999;-3358
21.0068455;105.856916999;-3356
21.006843666;105.856912499;-3347
21.006843666;105.856912499;-3358
21.006843666;105.856912499;-3357
21.006843666;105.856912499;-3362
21.006843666;105.856912499;-3356
21.006843666;105.856912499;-3361
21.006843666;105.856912499;-3361
21.006841167;105.856908666;-3365
21.006841167;105.856908666;-3374
21.006841167;105.856908666;-3376
21.006841167;105.856908666;-3372
21.006841167;105.856908666;-3372
21.006841167;105.856908666;-3378
21.006839667;105.856904833;-3377
21.006839667;105.856904833;-3379
21.006839667;105.856904833;-3384
21.006839667;105.856904833;-3384
21.006839667;105.856904833;-3387
21.006839667;105.856904833;-3405
21.006839667;105.856904833;-3415
21.006838167;105.856900332;-3409
21.006838167;105.856900332;-3418
21.006838167;105.856900332;-3434
21.006838167;105.856900332;-3437
21.006838167;105.856900332;-3447
21.006838167;105.856900332;-3452
21.006838167;105.856900332;-3457
21.006835833;105.856896332;-3455
21.006835833;105.856896332;-3454
21.006835833;105.856896332;-3455
21.006835833;105.856896332;-3464
21.006835833;105.856896332;-3460
21.006835833;105.856896332;-3459
21.006835833;105.856896332;-3461
21.006835833;105.856896332;-3463
21.006834333;105.8568925;-3462
21.006834333;105.8568925;-3463
21.006834333;105.8568925;-3467
21.006834333;105.8568925;-3479
21.006834333;105.8568925;-3479
21.006834333;105.8568925;-3478
21.006834333;105.8568925;-3477
21.006834333;105.8568925;-3477
21.0068325;105.856887999;-3474
21.0068325;105.856887999;-3469
21.0068325;105.856887999;-3468
21.0068325;105.856887999;-3466
21.0068325;105.856887999;-3468
21.0068325;105.856887999;-3461
21.0068325;105.856887999;-3452
21.0068325;105.856887999;-3452
21.006830167;105.856883999;-3451
